Specimen Collection Date,Age Group,New Confirmed Cases,Cumulative Confirmed Cases,Last Updated at
2020/08/09,0-4,0,172,12/05/2020 02:15:01 PM
2020/08/10,0-4,4,176,12/05/2020 02:15:01 PM
2020/08/11,0-4,2,178,12/05/2020 02:15:01 PM
2020/08/12,0-4,6,184,12/05/2020 02:15:01 PM
2020/08/13,0-4,6,190,12/05/2020 02:15:01 PM
2020/08/14,0-4,3,193,12/05/2020 02:15:01 PM
2020/08/15,0-4,2,195,12/05/2020 02:15:01 PM
2020/08/16,0-4,3,198,12/05/2020 02:15:01 PM
2020/08/17,0-4,4,202,12/05/2020 02:15:01 PM
2020/08/18,0-4,4,206,12/05/2020 02:15:01 PM
2020/08/19,0-4,6,212,12/05/2020 02:15:01 PM
2020/08/20,0-4,2,214,12/05/2020 02:15:01 PM
2020/08/21,0-4,4,218,12/05/2020 02:15:01 PM
2020/08/22,0-4,1,219,12/05/2020 02:15:01 PM
2020/08/23,0-4,2,221,12/05/2020 02:15:01 PM
2020/08/24,0-4,5,226,12/05/2020 02:15:01 PM
2020/08/25,0-4,4,230,12/05/2020 02:15:01 PM
2020/08/26,0-4,6,236,12/05/2020 02:15:01 PM
2020/08/27,0-4,7,243,12/05/2020 02:15:01 PM
2020/08/28,0-4,2,245,12/05/2020 02:15:01 PM
2020/08/29,0-4,0,245,12/05/2020 02:15:01 PM
2020/08/30,0-4,1,246,12/05/2020 02:15:01 PM
2020/08/31,0-4,1,247,12/05/2020 02:15:01 PM
2020/09/01,0-4,3,250,12/05/2020 02:15:01 PM
2020/09/02,0-4,1,251,12/05/2020 02:15:01 PM
2020/09/03,0-4,3,254,12/05/2020 02:15:01 PM
2020/09/04,0-4,4,258,12/05/2020 02:15:01 PM
2020/09/05,0-4,1,259,12/05/2020 02:15:01 PM
2020/09/06,0-4,1,260,12/05/2020 02:15:01 PM
2020/09/07,0-4,1,261,12/05/2020 02:15:01 PM
2020/09/08,0-4,1,262,12/05/2020 02:15:01 PM
2020/09/09,0-4,0,262,12/05/2020 02:15:01 PM
2020/09/10,0-4,0,262,12/05/2020 02:15:01 PM
2020/09/11,0-4,5,267,12/05/2020 02:15:01 PM
2020/09/12,0-4,0,267,12/05/2020 02:15:01 PM
2020/09/13,0-4,0,267,12/05/2020 02:15:01 PM
2020/09/14,0-4,4,271,12/05/2020 02:15:01 PM
2020/09/15,0-4,4,275,12/05/2020 02:15:01 PM
2020/09/16,0-4,3,278,12/05/2020 02:15:01 PM
2020/09/17,0-4,1,279,12/05/2020 02:15:01 PM
2020/09/18,0-4,1,280,12/05/2020 02:15:01 PM
2020/09/19,0-4,1,281,12/05/2020 02:15:01 PM
2020/09/20,0-4,0,281,12/05/2020 02:15:01 PM
2020/09/21,0-4,1,282,12/05/2020 02:15:01 PM
2020/09/22,0-4,2,284,12/05/2020 02:15:01 PM
2020/09/23,0-4,2,286,12/05/2020 02:15:01 PM
2020/09/24,0-4,5,291,12/05/2020 02:15:01 PM
2020/09/25,0-4,2,293,12/05/2020 02:15:01 PM
2020/09/26,0-4,1,294,12/05/2020 02:15:01 PM
2020/09/27,0-4,3,297,12/05/2020 02:15:01 PM
2020/09/28,0-4,2,299,12/05/2020 02:15:01 PM
2020/09/29,0-4,1,300,12/05/2020 02:15:01 PM
2020/09/30,0-4,1,301,12/05/2020 02:15:01 PM
2020/10/01,0-4,0,301,12/05/2020 02:15:01 PM
2020/10/02,0-4,2,303,12/05/2020 02:15:01 PM
2020/10/03,0-4,1,304,12/05/2020 02:15:01 PM
2020/10/04,0-4,0,304,12/05/2020 02:15:01 PM
2020/10/05,0-4,2,306,12/05/2020 02:15:01 PM
2020/10/06,0-4,2,308,12/05/2020 02:15:01 PM
2020/10/07,0-4,1,309,12/05/2020 02:15:01 PM
2020/10/08,0-4,0,309,12/05/2020 02:15:01 PM
2020/10/09,0-4,0,309,12/05/2020 02:15:01 PM
2020/10/10,0-4,0,309,12/05/2020 02:15:01 PM
2020/10/11,0-4,0,309,12/05/2020 02:15:01 PM
2020/10/12,0-4,1,310,12/05/2020 02:15:01 PM
2020/10/13,0-4,5,315,12/05/2020 02:15:01 PM
2020/10/14,0-4,2,317,12/05/2020 02:15:01 PM
2020/10/15,0-4,0,317,12/05/2020 02:15:01 PM
2020/10/16,0-4,0,317,12/05/2020 02:15:01 PM
2020/10/17,0-4,0,317,12/05/2020 02:15:01 PM
2020/10/18,0-4,0,317,12/05/2020 02:15:01 PM
2020/10/19,0-4,0,317,12/05/2020 02:15:01 PM
2020/10/20,0-4,2,319,12/05/2020 02:15:01 PM
2020/10/21,0-4,4,323,12/05/2020 02:15:01 PM
2020/10/22,0-4,1,324,12/05/2020 02:15:01 PM
2020/10/23,0-4,4,328,12/05/2020 02:15:01 PM
2020/10/24,0-4,2,330,12/05/2020 02:15:01 PM
2020/10/25,0-4,2,332,12/05/2020 02:15:01 PM
2020/10/26,0-4,1,333,12/05/2020 02:15:01 PM
2020/10/27,0-4,2,335,12/05/2020 02:15:01 PM
2020/10/28,0-4,3,338,12/05/2020 02:15:01 PM
2020/10/29,0-4,0,338,12/05/2020 02:15:01 PM
2020/10/30,0-4,5,343,12/05/2020 02:15:01 PM
2020/10/31,0-4,1,344,12/05/2020 02:15:01 PM
2020/11/01,0-4,0,344,12/05/2020 02:15:01 PM
2020/11/02,0-4,0,344,12/05/2020 02:15:01 PM
2020/11/03,0-4,3,347,12/05/2020 02:15:01 PM
2020/11/04,0-4,1,348,12/05/2020 02:15:01 PM
2020/11/05,0-4,7,355,12/05/2020 02:15:01 PM
2020/11/06,0-4,4,359,12/05/2020 02:15:01 PM
2020/11/07,0-4,3,362,12/05/2020 02:15:01 PM
2020/11/08,0-4,0,362,12/05/2020 02:15:01 PM
2020/11/09,0-4,5,367,12/05/2020 02:15:01 PM
2020/11/10,0-4,3,370,12/05/2020 02:15:01 PM
2020/11/11,0-4,2,372,12/05/2020 02:15:01 PM
2020/11/12,0-4,0,372,12/05/2020 02:15:01 PM
2020/11/13,0-4,4,376,12/05/2020 02:15:01 PM
2020/11/14,0-4,3,379,12/05/2020 02:15:01 PM
2020/11/15,0-4,2,381,12/05/2020 02:15:01 PM
2020/11/16,0-4,2,383,12/05/2020 02:15:01 PM
2020/11/17,0-4,4,387,12/05/2020 02:15:01 PM
2020/11/18,0-4,5,392,12/05/2020 02:15:01 PM
2020/11/19,0-4,2,394,12/05/2020 02:15:01 PM
2020/11/20,0-4,3,397,12/05/2020 02:15:01 PM
2020/11/21,0-4,2,399,12/05/2020 02:15:01 PM
2020/11/22,0-4,1,400,12/05/2020 02:15:01 PM
2020/11/23,0-4,10,410,12/05/2020 02:15:01 PM
2020/11/24,0-4,5,415,12/05/2020 02:15:01 PM
2020/11/25,0-4,6,421,12/05/2020 02:15:01 PM
2020/11/26,0-4,0,421,12/05/2020 02:15:01 PM
2020/11/27,0-4,3,424,12/05/2020 02:15:01 PM
2020/11/28,0-4,5,429,12/05/2020 02:15:01 PM
2020/11/29,0-4,1,430,12/05/2020 02:15:01 PM
2020/11/30,0-4,2,432,12/05/2020 02:15:01 PM
2020/12/01,0-4,8,440,12/05/2020 02:15:01 PM
2020/12/02,0-4,5,445,12/05/2020 02:15:01 PM
2020/12/03,0-4,2,447,12/05/2020 02:15:01 PM
2020/12/04,0-4,0,447,12/05/2020 02:15:01 PM
2020/11/29,Unknown,1,5,12/05/2020 02:15:01 PM
2020/11/30,Unknown,1,6,12/05/2020 02:15:01 PM
2020/12/01,Unknown,0,6,12/05/2020 02:15:01 PM
2020/12/02,Unknown,1,7,12/05/2020 02:15:01 PM
2020/12/03,Unknown,0,7,12/05/2020 02:15:01 PM
2020/12/04,Unknown,0,7,12/05/2020 02:15:01 PM
2020/03/11,50-59,2,5,12/05/2020 02:15:01 PM
2020/03/12,50-59,2,7,12/05/2020 02:15:01 PM
2020/03/13,50-59,5,12,12/05/2020 02:15:01 PM
2020/03/14,50-59,1,13,12/05/2020 02:15:01 PM
2020/03/15,50-59,0,13,12/05/2020 02:15:01 PM
2020/03/16,50-59,8,21,12/05/2020 02:15:01 PM
2020/03/17,50-59,2,23,12/05/2020 02:15:01 PM
2020/03/18,50-59,5,28,12/05/2020 02:15:01 PM
2020/03/19,50-59,3,31,12/05/2020 02:15:01 PM
2020/03/20,50-59,4,35,12/05/2020 02:15:01 PM
2020/03/21,50-59,7,42,12/05/2020 02:15:01 PM
2020/03/22,50-59,5,47,12/05/2020 02:15:01 PM
2020/03/23,50-59,7,54,12/05/2020 02:15:01 PM
2020/03/24,50-59,5,59,12/05/2020 02:15:01 PM
2020/03/25,50-59,5,64,12/05/2020 02:15:01 PM
2020/03/26,50-59,9,73,12/05/2020 02:15:01 PM
2020/03/27,50-59,4,77,12/05/2020 02:15:01 PM
2020/03/28,50-59,5,82,12/05/2020 02:15:01 PM
2020/03/29,50-59,0,82,12/05/2020 02:15:01 PM
2020/03/30,50-59,6,88,12/05/2020 02:15:01 PM
2020/03/31,50-59,9,97,12/05/2020 02:15:01 PM
2020/04/01,50-59,4,101,12/05/2020 02:15:01 PM
2020/04/02,50-59,4,105,12/05/2020 02:15:01 PM
2020/04/03,50-59,4,109,12/05/2020 02:15:01 PM
2020/04/04,50-59,2,111,12/05/2020 02:15:01 PM
2020/04/05,50-59,4,115,12/05/2020 02:15:01 PM
2020/04/06,50-59,6,121,12/05/2020 02:15:01 PM
2020/04/07,50-59,5,126,12/05/2020 02:15:01 PM
2020/04/08,50-59,14,140,12/05/2020 02:15:01 PM
2020/04/09,50-59,16,156,12/05/2020 02:15:01 PM
2020/04/10,50-59,9,165,12/05/2020 02:15:01 PM
2020/04/11,50-59,4,169,12/05/2020 02:15:01 PM
2020/04/12,50-59,5,174,12/05/2020 02:15:01 PM
2020/04/13,50-59,4,178,12/05/2020 02:15:01 PM
2020/04/14,50-59,9,187,12/05/2020 02:15:01 PM
2020/04/15,50-59,3,190,12/05/2020 02:15:01 PM
2020/04/16,50-59,6,196,12/05/2020 02:15:01 PM
2020/04/17,50-59,7,203,12/05/2020 02:15:01 PM
2020/04/18,50-59,2,205,12/05/2020 02:15:01 PM
2020/04/19,50-59,11,216,12/05/2020 02:15:01 PM
2020/04/20,50-59,9,225,12/05/2020 02:15:01 PM
2020/04/21,50-59,6,231,12/05/2020 02:15:01 PM
2020/04/22,50-59,3,234,12/05/2020 02:15:01 PM
2020/04/23,50-59,5,239,12/05/2020 02:15:01 PM
2020/04/24,50-59,7,246,12/05/2020 02:15:01 PM
2020/04/25,50-59,6,252,12/05/2020 02:15:01 PM
2020/04/26,50-59,5,257,12/05/2020 02:15:01 PM
2020/04/27,50-59,2,259,12/05/2020 02:15:01 PM
2020/04/28,50-59,10,269,12/05/2020 02:15:01 PM
2020/04/29,50-59,6,275,12/05/2020 02:15:01 PM
2020/04/30,50-59,4,279,12/05/2020 02:15:01 PM
2020/05/01,50-59,7,286,12/05/2020 02:15:01 PM
2020/05/02,50-59,3,289,12/05/2020 02:15:01 PM
2020/05/03,50-59,3,292,12/05/2020 02:15:01 PM
2020/05/04,50-59,2,294,12/05/2020 02:15:01 PM
2020/05/05,50-59,6,300,12/05/2020 02:15:01 PM
2020/05/06,50-59,9,309,12/05/2020 02:15:01 PM
2020/05/07,50-59,4,313,12/05/2020 02:15:01 PM
2020/05/08,50-59,2,315,12/05/2020 02:15:01 PM
2020/05/09,50-59,1,316,12/05/2020 02:15:01 PM
2020/05/10,50-59,0,316,12/05/2020 02:15:01 PM
2020/05/11,50-59,9,325,12/05/2020 02:15:01 PM
2020/05/12,50-59,9,334,12/05/2020 02:15:01 PM
2020/05/13,50-59,5,339,12/05/2020 02:15:01 PM
2020/05/14,50-59,1,340,12/05/2020 02:15:01 PM
2020/05/15,50-59,2,342,12/05/2020 02:15:01 PM
2020/05/16,50-59,0,342,12/05/2020 02:15:01 PM
2020/05/17,50-59,0,342,12/05/2020 02:15:01 PM
2020/05/18,50-59,6,348,12/05/2020 02:15:01 PM
2020/05/19,50-59,2,350,12/05/2020 02:15:01 PM
2020/05/20,50-59,5,355,12/05/2020 02:15:01 PM
2020/05/21,50-59,4,359,12/05/2020 02:15:01 PM
2020/05/22,50-59,2,361,12/05/2020 02:15:01 PM
2020/05/23,50-59,2,363,12/05/2020 02:15:01 PM
2020/05/24,50-59,1,364,12/05/2020 02:15:01 PM
2020/05/25,50-59,1,365,12/05/2020 02:15:01 PM
2020/05/26,50-59,5,370,12/05/2020 02:15:01 PM
2020/05/27,50-59,3,373,12/05/2020 02:15:01 PM
2020/05/28,50-59,2,375,12/05/2020 02:15:01 PM
2020/05/29,50-59,4,379,12/05/2020 02:15:01 PM
2020/05/30,50-59,0,379,12/05/2020 02:15:01 PM
2020/05/31,50-59,1,380,12/05/2020 02:15:01 PM
2020/06/01,50-59,2,382,12/05/2020 02:15:01 PM
2020/06/02,50-59,7,389,12/05/2020 02:15:01 PM
2020/06/03,50-59,2,391,12/05/2020 02:15:01 PM
2020/06/04,50-59,7,398,12/05/2020 02:15:01 PM
2020/06/05,50-59,2,400,12/05/2020 02:15:01 PM
2020/06/06,50-59,0,400,12/05/2020 02:15:01 PM
2020/06/07,50-59,0,400,12/05/2020 02:15:01 PM
2020/06/08,50-59,3,403,12/05/2020 02:15:01 PM
2020/06/09,50-59,8,411,12/05/2020 02:15:01 PM
2020/06/10,50-59,1,412,12/05/2020 02:15:01 PM
2020/06/11,50-59,3,415,12/05/2020 02:15:01 PM
2020/06/12,50-59,1,416,12/05/2020 02:15:01 PM
2020/06/13,50-59,1,417,12/05/2020 02:15:01 PM
2020/06/14,50-59,4,421,12/05/2020 02:15:01 PM
2020/06/15,50-59,3,424,12/05/2020 02:15:01 PM
2020/06/16,50-59,1,425,12/05/2020 02:15:01 PM
2020/06/17,50-59,3,428,12/05/2020 02:15:01 PM
2020/06/18,50-59,4,432,12/05/2020 02:15:01 PM
2020/06/19,50-59,2,434,12/05/2020 02:15:01 PM
2020/06/20,50-59,4,438,12/05/2020 02:15:01 PM
2020/06/21,50-59,1,439,12/05/2020 02:15:01 PM
2020/06/22,50-59,17,456,12/05/2020 02:15:01 PM
2020/06/23,50-59,5,461,12/05/2020 02:15:01 PM
2020/06/24,50-59,5,466,12/05/2020 02:15:01 PM
2020/06/25,50-59,9,475,12/05/2020 02:15:01 PM
2020/06/26,50-59,5,480,12/05/2020 02:15:01 PM
2020/06/27,50-59,5,485,12/05/2020 02:15:01 PM
2020/06/28,50-59,6,491,12/05/2020 02:15:01 PM
2020/06/29,50-59,5,496,12/05/2020 02:15:01 PM
2020/06/30,50-59,6,502,12/05/2020 02:15:01 PM
2020/07/01,50-59,10,512,12/05/2020 02:15:01 PM
2020/07/02,50-59,8,520,12/05/2020 02:15:01 PM
2020/07/03,50-59,6,526,12/05/2020 02:15:01 PM
2020/07/04,50-59,9,535,12/05/2020 02:15:01 PM
2020/07/05,50-59,5,540,12/05/2020 02:15:01 PM
2020/07/06,50-59,16,556,12/05/2020 02:15:01 PM
2020/07/07,50-59,11,567,12/05/2020 02:15:01 PM
2020/07/08,50-59,12,579,12/05/2020 02:15:01 PM
2020/07/09,50-59,15,594,12/05/2020 02:15:01 PM
2020/07/10,50-59,15,609,12/05/2020 02:15:01 PM
2020/07/11,50-59,2,611,12/05/2020 02:15:01 PM
2020/07/12,50-59,7,618,12/05/2020 02:15:01 PM
2020/07/13,50-59,8,626,12/05/2020 02:15:01 PM
2020/07/14,50-59,14,640,12/05/2020 02:15:01 PM
2020/07/15,50-59,15,655,12/05/2020 02:15:01 PM
2020/07/16,50-59,18,673,12/05/2020 02:15:01 PM
2020/07/17,50-59,16,689,12/05/2020 02:15:01 PM
2020/07/18,50-59,9,698,12/05/2020 02:15:01 PM
2020/07/19,50-59,14,712,12/05/2020 02:15:01 PM
2020/07/20,50-59,20,732,12/05/2020 02:15:01 PM
2020/07/21,50-59,11,743,12/05/2020 02:15:01 PM
2020/07/22,50-59,13,756,12/05/2020 02:15:01 PM
2020/07/23,50-59,10,766,12/05/2020 02:15:01 PM
2020/07/24,50-59,20,786,12/05/2020 02:15:01 PM
2020/07/25,50-59,8,794,12/05/2020 02:15:01 PM
2020/07/26,50-59,5,799,12/05/2020 02:15:01 PM
2020/07/27,50-59,9,808,12/05/2020 02:15:01 PM
2020/07/28,50-59,17,825,12/05/2020 02:15:01 PM
2020/07/29,50-59,18,843,12/05/2020 02:15:01 PM
2020/07/30,50-59,20,863,12/05/2020 02:15:01 PM
2020/07/31,50-59,16,879,12/05/2020 02:15:01 PM
2020/08/01,50-59,3,882,12/05/2020 02:15:01 PM
2020/08/02,50-59,2,884,12/05/2020 02:15:01 PM
2020/08/03,50-59,11,895,12/05/2020 02:15:01 PM
2020/08/04,50-59,10,905,12/05/2020 02:15:01 PM
2020/08/05,50-59,15,920,12/05/2020 02:15:01 PM
2020/08/06,50-59,14,934,12/05/2020 02:15:01 PM
2020/08/07,50-59,16,950,12/05/2020 02:15:01 PM
2020/08/08,50-59,5,955,12/05/2020 02:15:01 PM
2020/08/09,50-59,9,964,12/05/2020 02:15:01 PM
2020/08/10,50-59,10,974,12/05/2020 02:15:01 PM
2020/08/11,50-59,15,989,12/05/2020 02:15:01 PM
2020/08/12,50-59,15,1004,12/05/2020 02:15:01 PM
2020/08/13,50-59,10,1014,12/05/2020 02:15:01 PM
2020/08/14,50-59,11,1025,12/05/2020 02:15:01 PM
2020/08/15,50-59,9,1034,12/05/2020 02:15:01 PM
2020/08/16,50-59,5,1039,12/05/2020 02:15:01 PM
2020/08/17,50-59,9,1048,12/05/2020 02:15:01 PM
2020/08/18,50-59,10,1058,12/05/2020 02:15:01 PM
2020/08/19,50-59,13,1071,12/05/2020 02:15:01 PM
2020/08/20,50-59,9,1080,12/05/2020 02:15:01 PM
2020/08/21,50-59,6,1086,12/05/2020 02:15:01 PM
2020/08/22,50-59,5,1091,12/05/2020 02:15:01 PM
2020/08/23,50-59,6,1097,12/05/2020 02:15:01 PM
2020/08/24,50-59,11,1108,12/05/2020 02:15:01 PM
2020/08/25,50-59,10,1118,12/05/2020 02:15:01 PM
2020/08/26,50-59,9,1127,12/05/2020 02:15:01 PM
2020/08/27,50-59,6,1133,12/05/2020 02:15:01 PM
2020/08/28,50-59,6,1139,12/05/2020 02:15:01 PM
2020/08/29,50-59,4,1143,12/05/2020 02:15:01 PM
2020/08/30,50-59,3,1146,12/05/2020 02:15:01 PM
2020/08/31,50-59,12,1158,12/05/2020 02:15:01 PM
2020/09/01,50-59,12,1170,12/05/2020 02:15:01 PM
2020/09/02,50-59,10,1180,12/05/2020 02:15:01 PM
2020/09/03,50-59,3,1183,12/05/2020 02:15:01 PM
2020/09/04,50-59,10,1193,12/05/2020 02:15:01 PM
2020/09/05,50-59,5,1198,12/05/2020 02:15:01 PM
2020/09/06,50-59,4,1202,12/05/2020 02:15:01 PM
2020/09/07,50-59,3,1205,12/05/2020 02:15:01 PM
2020/09/08,50-59,10,1215,12/05/2020 02:15:01 PM
2020/09/09,50-59,5,1220,12/05/2020 02:15:01 PM
2020/09/10,50-59,6,1226,12/05/2020 02:15:01 PM
2020/09/11,50-59,14,1240,12/05/2020 02:15:01 PM
2020/09/12,50-59,5,1245,12/05/2020 02:15:01 PM
2020/09/13,50-59,6,1251,12/05/2020 02:15:01 PM
2020/09/14,50-59,14,1265,12/05/2020 02:15:01 PM
2020/09/15,50-59,7,1272,12/05/2020 02:15:01 PM
2020/09/16,50-59,7,1279,12/05/2020 02:15:01 PM
2020/09/17,50-59,9,1288,12/05/2020 02:15:01 PM
2020/09/18,50-59,7,1295,12/05/2020 02:15:01 PM
2020/09/19,50-59,6,1301,12/05/2020 02:15:01 PM
2020/09/20,50-59,4,1305,12/05/2020 02:15:01 PM
2020/09/21,50-59,12,1317,12/05/2020 02:15:01 PM
2020/09/22,50-59,8,1325,12/05/2020 02:15:01 PM
2020/09/23,50-59,4,1329,12/05/2020 02:15:01 PM
2020/09/24,50-59,3,1332,12/05/2020 02:15:01 PM
2020/09/25,50-59,5,1337,12/05/2020 02:15:01 PM
2020/09/26,50-59,1,1338,12/05/2020 02:15:01 PM
2020/09/27,50-59,5,1343,12/05/2020 02:15:01 PM
2020/09/28,50-59,9,1352,12/05/2020 02:15:01 PM
2020/09/29,50-59,4,1356,12/05/2020 02:15:01 PM
2020/09/30,50-59,6,1362,12/05/2020 02:15:01 PM
2020/10/01,50-59,2,1364,12/05/2020 02:15:01 PM
2020/10/02,50-59,2,1366,12/05/2020 02:15:01 PM
2020/10/03,50-59,2,1368,12/05/2020 02:15:01 PM
2020/10/04,50-59,2,1370,12/05/2020 02:15:01 PM
2020/10/05,50-59,3,1373,12/05/2020 02:15:01 PM
2020/10/06,50-59,1,1374,12/05/2020 02:15:01 PM
2020/10/07,50-59,1,1375,12/05/2020 02:15:01 PM
2020/10/08,50-59,3,1378,12/05/2020 02:15:01 PM
2020/10/09,50-59,0,1378,12/05/2020 02:15:01 PM
2020/10/10,50-59,2,1380,12/05/2020 02:15:01 PM
2020/10/11,50-59,4,1384,12/05/2020 02:15:01 PM
2020/10/12,50-59,4,1388,12/05/2020 02:15:01 PM
2020/10/13,50-59,5,1393,12/05/2020 02:15:01 PM
2020/10/14,50-59,2,1395,12/05/2020 02:15:01 PM
2020/10/15,50-59,7,1402,12/05/2020 02:15:01 PM
2020/10/16,50-59,1,1403,12/05/2020 02:15:01 PM
2020/10/17,50-59,3,1406,12/05/2020 02:15:01 PM
2020/10/18,50-59,2,1408,12/05/2020 02:15:01 PM
2020/10/19,50-59,7,1415,12/05/2020 02:15:01 PM
2020/10/20,50-59,1,1416,12/05/2020 02:15:01 PM
2020/10/21,50-59,0,1416,12/05/2020 02:15:01 PM
2020/10/22,50-59,8,1424,12/05/2020 02:15:01 PM
2020/10/23,50-59,5,1429,12/05/2020 02:15:01 PM
2020/10/24,50-59,3,1432,12/05/2020 02:15:01 PM
2020/10/25,50-59,5,1437,12/05/2020 02:15:01 PM
2020/10/26,50-59,4,1441,12/05/2020 02:15:01 PM
2020/10/27,50-59,9,1450,12/05/2020 02:15:01 PM
2020/10/28,50-59,6,1456,12/05/2020 02:15:01 PM
2020/10/29,50-59,2,1458,12/05/2020 02:15:01 PM
2020/10/30,50-59,14,1472,12/05/2020 02:15:01 PM
2020/10/31,50-59,12,1484,12/05/2020 02:15:01 PM
2020/11/01,50-59,0,1484,12/05/2020 02:15:01 PM
2020/11/02,50-59,14,1498,12/05/2020 02:15:01 PM
2020/11/03,50-59,4,1502,12/05/2020 02:15:01 PM
2020/11/04,50-59,7,1509,12/05/2020 02:15:01 PM
2020/11/05,50-59,14,1523,12/05/2020 02:15:01 PM
2020/11/06,50-59,19,1542,12/05/2020 02:15:01 PM
2020/11/07,50-59,4,1546,12/05/2020 02:15:01 PM
2020/11/08,50-59,2,1548,12/05/2020 02:15:01 PM
2020/11/09,50-59,8,1556,12/05/2020 02:15:01 PM
2020/11/10,50-59,12,1568,12/05/2020 02:15:01 PM
2020/11/11,50-59,9,1577,12/05/2020 02:15:01 PM
2020/11/12,50-59,16,1593,12/05/2020 02:15:01 PM
2020/11/13,50-59,16,1609,12/05/2020 02:15:01 PM
2020/11/14,50-59,5,1614,12/05/2020 02:15:01 PM
2020/11/15,50-59,11,1625,12/05/2020 02:15:01 PM
2020/11/16,50-59,20,1645,12/05/2020 02:15:01 PM
2020/11/17,50-59,23,1668,12/05/2020 02:15:01 PM
2020/11/18,50-59,18,1686,12/05/2020 02:15:01 PM
2020/11/19,50-59,22,1708,12/05/2020 02:15:01 PM
2020/11/20,50-59,15,1723,12/05/2020 02:15:01 PM
2020/11/21,50-59,12,1735,12/05/2020 02:15:01 PM
2020/11/22,50-59,12,1747,12/05/2020 02:15:01 PM
2020/11/23,50-59,24,1771,12/05/2020 02:15:01 PM
2020/11/24,50-59,21,1792,12/05/2020 02:15:01 PM
2020/11/25,50-59,11,1803,12/05/2020 02:15:01 PM
2020/11/26,50-59,9,1812,12/05/2020 02:15:01 PM
2020/11/27,50-59,16,1828,12/05/2020 02:15:01 PM
2020/11/28,50-59,10,1838,12/05/2020 02:15:01 PM
2020/11/29,50-59,16,1854,12/05/2020 02:15:01 PM
2020/11/30,50-59,32,1886,12/05/2020 02:15:01 PM
2020/12/01,50-59,23,1909,12/05/2020 02:15:01 PM
2020/12/02,50-59,18,1927,12/05/2020 02:15:01 PM
2020/12/03,50-59,10,1937,12/05/2020 02:15:01 PM
2020/12/04,50-59,0,1937,12/05/2020 02:15:01 PM
2020/03/10,40-49,2,6,12/05/2020 02:15:01 PM
2020/03/11,40-49,1,7,12/05/2020 02:15:01 PM
2020/03/12,40-49,2,9,12/05/2020 02:15:01 PM
2020/03/13,40-49,2,11,12/05/2020 02:15:01 PM
2020/03/14,40-49,1,12,12/05/2020 02:15:01 PM
2020/03/15,40-49,0,12,12/05/2020 02:15:01 PM
2020/03/16,40-49,9,21,12/05/2020 02:15:01 PM
2020/03/17,40-49,3,24,12/05/2020 02:15:01 PM
2020/03/18,40-49,3,27,12/05/2020 02:15:01 PM
2020/03/19,40-49,5,32,12/05/2020 02:15:01 PM
2020/03/20,40-49,8,40,12/05/2020 02:15:01 PM
2020/03/21,40-49,2,42,12/05/2020 02:15:01 PM
2020/03/22,40-49,6,48,12/05/2020 02:15:01 PM
2020/03/23,40-49,5,53,12/05/2020 02:15:01 PM
2020/03/24,40-49,8,61,12/05/2020 02:15:01 PM
2020/03/25,40-49,10,71,12/05/2020 02:15:01 PM
2020/03/26,40-49,6,77,12/05/2020 02:15:01 PM
2020/03/27,40-49,9,86,12/05/2020 02:15:01 PM
2020/03/28,40-49,1,87,12/05/2020 02:15:01 PM
2020/03/29,40-49,2,89,12/05/2020 02:15:01 PM
2020/03/30,40-49,10,99,12/05/2020 02:15:01 PM
2020/03/31,40-49,12,111,12/05/2020 02:15:01 PM
2020/04/01,40-49,9,120,12/05/2020 02:15:01 PM
2020/04/02,40-49,7,127,12/05/2020 02:15:01 PM
2020/04/03,40-49,3,130,12/05/2020 02:15:01 PM
2020/04/04,40-49,5,135,12/05/2020 02:15:01 PM
2020/04/05,40-49,3,138,12/05/2020 02:15:01 PM
2020/04/06,40-49,14,152,12/05/2020 02:15:01 PM
2020/04/07,40-49,13,165,12/05/2020 02:15:01 PM
2020/04/08,40-49,17,182,12/05/2020 02:15:01 PM
2020/04/09,40-49,21,203,12/05/2020 02:15:01 PM
2020/04/10,40-49,4,207,12/05/2020 02:15:01 PM
2020/04/11,40-49,0,207,12/05/2020 02:15:01 PM
2020/04/12,40-49,0,207,12/05/2020 02:15:01 PM
2020/04/13,40-49,7,214,12/05/2020 02:15:01 PM
2020/04/14,40-49,10,224,12/05/2020 02:15:01 PM
2020/04/15,40-49,8,232,12/05/2020 02:15:01 PM
2020/04/16,40-49,5,237,12/05/2020 02:15:01 PM
2020/04/17,40-49,7,244,12/05/2020 02:15:01 PM
2020/04/18,40-49,3,247,12/05/2020 02:15:01 PM
2020/04/19,40-49,6,253,12/05/2020 02:15:01 PM
2020/04/20,40-49,7,260,12/05/2020 02:15:01 PM
2020/04/21,40-49,6,266,12/05/2020 02:15:01 PM
2020/04/22,40-49,7,273,12/05/2020 02:15:01 PM
2020/04/23,40-49,5,278,12/05/2020 02:15:01 PM
2020/04/24,40-49,4,282,12/05/2020 02:15:01 PM
2020/04/25,40-49,12,294,12/05/2020 02:15:01 PM
2020/04/26,40-49,5,299,12/05/2020 02:15:01 PM
2020/04/27,40-49,6,305,12/05/2020 02:15:01 PM
2020/04/28,40-49,11,316,12/05/2020 02:15:01 PM
2020/04/29,40-49,10,326,12/05/2020 02:15:01 PM
2020/04/30,40-49,6,332,12/05/2020 02:15:01 PM
2020/05/01,40-49,8,340,12/05/2020 02:15:01 PM
